path,scene,is_train,scene_id,timestamp
gts/scene-0627/a027c6b262db48f79a281d674775a778/labels.npz,scene-0627,0,a027c6b262db48f79a281d674775a778,1537295876398793
gts/scene-0627/a859b4d1024a4157bbc8095bb7a671b5/labels.npz,scene-0627,0,a859b4d1024a4157bbc8095bb7a671b5,1537295884199384
gts/scene-0627/813b2581a9664b559f0194b4fcfcb52e/labels.npz,scene-0627,0,813b2581a9664b559f0194b4fcfcb52e,1537295874900255
gts/scene-0627/0775bcc755c148ef831dffe278b1bb94/labels.npz,scene-0627,0,0775bcc755c148ef831dffe278b1bb94,1537295878797528
gts/scene-0627/5f5ac842d0d74e9f9ef0a3afdac54f16/labels.npz,scene-0627,0,5f5ac842d0d74e9f9ef0a3afdac54f16,1537295874400400
gts/scene-0627/822fba03dd684437850a2f969a7fbfab/labels.npz,scene-0627,0,822fba03dd684437850a2f969a7fbfab,1537295881149812
gts/scene-0627/0fae8aae30d44b4faf7a9854eac4bc09/labels.npz,scene-0627,0,0fae8aae30d44b4faf7a9854eac4bc09,1537295873900491
gts/scene-0627/c9d8db6e1a214fa3a320c10fbca115e2/labels.npz,scene-0627,0,c9d8db6e1a214fa3a320c10fbca115e2,1537295892798478
gts/scene-0627/976b81713430463b9ffeb99f8d3ed874/labels.npz,scene-0627,0,976b81713430463b9ffeb99f8d3ed874,1537295891148975
gts/scene-0627/590ad386f23448a4bf080d90df09ed84/labels.npz,scene-0627,0,590ad386f23448a4bf080d90df09ed84,1537295889700245
gts/scene-0627/46ebd62b01cc490dad29643ee1fa4630/labels.npz,scene-0627,0,46ebd62b01cc490dad29643ee1fa4630,1537295890149789
gts/scene-0627/7e65d09f5a60498e85f615086332ab1e/labels.npz,scene-0627,0,7e65d09f5a60498e85f615086332ab1e,1537295891698634
gts/scene-0627/d2ca32b5836244afb90a9e2ab9e1b7f1/labels.npz,scene-0627,0,d2ca32b5836244afb90a9e2ab9e1b7f1,1537295892198528
gts/scene-0627/665dd2fd9b42435fbc976a96d896b2b2/labels.npz,scene-0627,0,665dd2fd9b42435fbc976a96d896b2b2,1537295884699264
gts/scene-0627/07aa86866b04474491cb54589c61fd9f/labels.npz,scene-0627,0,07aa86866b04474491cb54589c61fd9f,1537295887700196
gts/scene-0627/907d8111df2a432dbbf8a992755ae1e6/labels.npz,scene-0627,0,907d8111df2a432dbbf8a992755ae1e6,1537295883149866
gts/scene-0627/221c593dff9e429cb5e15139cc829c1c/labels.npz,scene-0627,0,221c593dff9e429cb5e15139cc829c1c,1537295883699508
gts/scene-0627/978470d6c8634b75bbb95b2e3d0cea10/labels.npz,scene-0627,0,978470d6c8634b75bbb95b2e3d0cea10,1537295886649557
gts/scene-0627/178c06a23bbc4b0cb34a8708f48cf88c/labels.npz,scene-0627,0,178c06a23bbc4b0cb34a8708f48cf88c,1537295885649249
gts/scene-0627/6fa7e085970a48d09ba0193261deb9d0/labels.npz,scene-0627,0,6fa7e085970a48d09ba0193261deb9d0,1537295887199750
gts/scene-0627/c81224c9bdea4b829ba1020ae497cb84/labels.npz,scene-0627,0,c81224c9bdea4b829ba1020ae497cb84,1537295882700305
gts/scene-0256/6c8a5458aaf04d18b4dff1fbdb2aee89/labels.npz,scene-0256,1,6c8a5458aaf04d18b4dff1fbdb2aee89,1533582535197787
gts/scene-0256/f0d2890a39ea4161a4eb5d1b9743265d/labels.npz,scene-0256,1,f0d2890a39ea4161a4eb5d1b9743265d,1533582542197154
gts/scene-0256/62be4bfcff1d4114a24f142d0cdc6fe0/labels.npz,scene-0256,1,62be4bfcff1d4114a24f142d0cdc6fe0,1533582543198001
gts/scene-0256/9990f8f14caa4bab9e1d39303c07931c/labels.npz,scene-0256,1,9990f8f14caa4bab9e1d39303c07931c,1533582536696865
gts/scene-0256/1d73b1bfbacc4eda8f48cf3b14ce13e8/labels.npz,scene-0256,1,1d73b1bfbacc4eda8f48cf3b14ce13e8,1533582539147570
gts/scene-0256/1cd3b8ba9e2a4ddfa75f6d99010b8e69/labels.npz,scene-0256,1,1cd3b8ba9e2a4ddfa75f6d99010b8e69,1533582547296554
gts/scene-0256/04a68574c56746b3a2c5610ed79005c5/labels.npz,scene-0256,1,04a68574c56746b3a2c5610ed79005c5,1533582552397051
gts/scene-0256/08d5314ab2ed4d69862fec785f09d898/labels.npz,scene-0256,1,08d5314ab2ed4d69862fec785f09d898,1533582543697896
gts/scene-0256/eb6a6eff12e444929bac2dd5178bf50c/labels.npz,scene-0256,1,eb6a6eff12e444929bac2dd5178bf50c,1533582548297419
gts/scene-0256/fcbdd40363ca4d31bd1cde553743ea99/labels.npz,scene-0256,1,fcbdd40363ca4d31bd1cde553743ea99,1533582538148369
gts/scene-0256/2b0f4027e0534aa6bd2eae92fa769a6a/labels.npz,scene-0256,1,2b0f4027e0534aa6bd2eae92fa769a6a,1533582535697676
gts/scene-0256/71ea217763284530b8908d61de2a40a7/labels.npz,scene-0256,1,71ea217763284530b8908d61de2a40a7,1533582550796805
gts/scene-0256/2acc0bd7e4f64a9ba67f14e4cbe2b1c5/labels.npz,scene-0256,1,2acc0bd7e4f64a9ba67f14e4cbe2b1c5,1533582548797840
gts/scene-0256/ad2c8c61b92b46b9bad68595034fe4eb/labels.npz,scene-0256,1,ad2c8c61b92b46b9bad68595034fe4eb,1533582534197502
gts/scene-0256/65dd1c04243e47438736077b75d82dfc/labels.npz,scene-0256,1,65dd1c04243e47438736077b75d82dfc,1533582542697583
gts/scene-0256/b09eaf196e434a26892f1bd8019dc224/labels.npz,scene-0256,1,b09eaf196e434a26892f1bd8019dc224,1533582544698209
gts/scene-0256/e68a5f96caa8445485b848fc3fa51d09/labels.npz,scene-0256,1,e68a5f96caa8445485b848fc3fa51d09,1533582536197547
gts/scene-0256/95a2319a2dae406fa37a4acb87413a6e/labels.npz,scene-0256,1,95a2319a2dae406fa37a4acb87413a6e,1533582549297156
gts/scene-0256/dc33f27e6c124d1ea3590f840d2cc808/labels.npz,scene-0256,1,dc33f27e6c124d1ea3590f840d2cc808,1533582545696835
gts/scene-0256/fcb5a518a43f467e97fc230f632270f1/labels.npz,scene-0256,1,fcb5a518a43f467e97fc230f632270f1,1533582545197513
gts/scene-0256/c78b16842ebd40488778ff90e8470f9b/labels.npz,scene-0256,1,c78b16842ebd40488778ff90e8470f9b,1533582538648258
gts/scene-0256/92b020672bc144fdafaf1344b82d2a93/labels.npz,scene-0256,1,92b020672bc144fdafaf1344b82d2a93,1533582540147324
gts/scene-0256/9fcb1c201a4a464280d60f2b82610705/labels.npz,scene-0256,1,9fcb1c201a4a464280d60f2b82610705,1533582550297472
gts/scene-0256/f39acc40f4694b8ead77f9a04ff282ab/labels.npz,scene-0256,1,f39acc40f4694b8ead77f9a04ff282ab,1533582551897176
gts/scene-0256/005b1bf740504636bca02efb09eb120a/labels.npz,scene-0256,1,005b1bf740504636bca02efb09eb120a,1533582553397917
gts/scene-0256/06d505d27173445aa3e4c0781f19e0ce/labels.npz,scene-0256,1,06d505d27173445aa3e4c0781f19e0ce,1533582540646646
gts/scene-0256/8619e914a8904257af8cafc1cd8751ba/labels.npz,scene-0256,1,8619e914a8904257af8cafc1cd8751ba,1533582544197755
gts/scene-0256/a53f40d4b410497193198812eab530a9/labels.npz,scene-0256,1,a53f40d4b410497193198812eab530a9,1533582552897482
gts/scene-0256/46510cf681a842bf9359b59f76f3dfa6/labels.npz,scene-0256,1,46510cf681a842bf9359b59f76f3dfa6,1533582547796977
gts/scene-0256/03c9fdc03905441db946404d5158462c/labels.npz,scene-0256,1,03c9fdc03905441db946404d5158462c,1533582541146529
gts/scene-0256/4c4d47a0138e4051929afb68da83d95f/labels.npz,scene-0256,1,4c4d47a0138e4051929afb68da83d95f,1533582534697911
gts/scene-0256/c712cbd573154013b80faf6be41a9498/labels.npz,scene-0256,1,c712cbd573154013b80faf6be41a9498,1533582541696716
gts/scene-0256/5f9a19e66b1f402e95d1c4a008b862b1/labels.npz,scene-0256,1,5f9a19e66b1f402e95d1c4a008b862b1,1533582546796686
gts/scene-0256/57318cb132ce4a519b43594c793bc63c/labels.npz,scene-0256,1,57318cb132ce4a519b43594c793bc63c,1533582549797044
gts/scene-0256/520bb6dfbe5241299cc617240df65ed7/labels.npz,scene-0256,1,520bb6dfbe5241299cc617240df65ed7,1533582546296793
gts/scene-0256/966f35e659cb49c9a2909c74525af9d7/labels.npz,scene-0256,1,966f35e659cb49c9a2909c74525af9d7,1533582539647449
gts/scene-0256/82daa44f45db4267b0c2f71ec73171c5/labels.npz,scene-0256,1,82daa44f45db4267b0c2f71ec73171c5,1533582537146968
gts/scene-0256/f04af595b93c4d15867d1e135c883ee7/labels.npz,scene-0256,1,f04af595b93c4d15867d1e135c883ee7,1533582551396748
gts/scene-0256/c990c1b9dffc40fb8a7810796cd586c5/labels.npz,scene-0256,1,c990c1b9dffc40fb8a7810796cd586c5,1533582537647390
gts/scene-0352/a402bff32036426bbde0c1c43042562f/labels.npz,scene-0352,1,a402bff32036426bbde0c1c43042562f,1533202437449640
gts/scene-0352/1f78478fdcde4854bacc572da90c84e7/labels.npz,scene-0352,1,1f78478fdcde4854bacc572da90c84e7,1533202435049780
gts/scene-0352/54b91e23a1d24c10a07fb08a25e2ad9d/labels.npz,scene-0352,1,54b91e23a1d24c10a07fb08a25e2ad9d,1533202426049235
gts/scene-0352/eef573bb8d274c41af8081e19879dc8c/labels.npz,scene-0352,1,eef573bb8d274c41af8081e19879dc8c,1533202423949101
gts/scene-0352/de2158b726354d53b9b86750690647b3/labels.npz,scene-0352,1,de2158b726354d53b9b86750690647b3,1533202430548685
gts/scene-0352/72e0e2d21beb4db790c7021690bf7d2e/labels.npz,scene-0352,1,72e0e2d21beb4db790c7021690bf7d2e,1533202434050589
gts/scene-0352/087ffeb1116e4817b14c298c291c72a7/labels.npz,scene-0352,1,087ffeb1116e4817b14c298c291c72a7,1533202424449539
gts/scene-0352/ad08dac2e4b34fb29e4ecb66349d9f67/labels.npz,scene-0352,1,ad08dac2e4b34fb29e4ecb66349d9f67,1533202419048763
gts/scene-0352/3e42ef15e0864547a86d8fa66735f088/labels.npz,scene-0352,1,3e42ef15e0864547a86d8fa66735f088,1533202422448921
gts/scene-0352/1c6ea17956b946098054383d65417624/labels.npz,scene-0352,1,1c6ea17956b946098054383d65417624,1533202431948780
gts/scene-0352/9ad45aade44a483db027ccedbb7237f6/labels.npz,scene-0352,1,9ad45aade44a483db027ccedbb7237f6,1533202430948491
gts/scene-0352/3ce80b9dcebf4bad8c82d0ec49a546c4/labels.npz,scene-0352,1,3ce80b9dcebf4bad8c82d0ec49a546c4,1533202428549179
gts/scene-0352/d6810d06593d4b37a52a718b6182f514/labels.npz,scene-0352,1,d6810d06593d4b37a52a718b6182f514,1533202436949182
gts/scene-0352/2fe9e6350f804fb8bf1440050151a55c/labels.npz,scene-0352,1,2fe9e6350f804fb8bf1440050151a55c,1533202420948728
gts/scene-0352/6ccdb030d23b4f3a91680d58595e0977/labels.npz,scene-0352,1,6ccdb030d23b4f3a91680d58595e0977,1533202427048455
gts/scene-0352/0be2d625690c403e8b70c3307726dc02/labels.npz,scene-0352,1,0be2d625690c403e8b70c3307726dc02,1533202435949436
gts/scene-0352/5e84244121634767ad6f305199bc22fb/labels.npz,scene-0352,1,5e84244121634767ad6f305199bc22fb,1533202421449157
gts/scene-0352/23bce88adeb04778992c256a1a7f8b08/labels.npz,scene-0352,1,23bce88adeb04778992c256a1a7f8b08,1533202425449279
gts/scene-0352/037feb870dad487183b8ba38e916e4ec/labels.npz,scene-0352,1,037feb870dad487183b8ba38e916e4ec,1533202428049293
gts/scene-0352/23c6e23c615b4194bbd27929ab0d97de/labels.npz,scene-0352,1,23c6e23c615b4194bbd27929ab0d97de,1533202421949599
gts/scene-0352/e6b922c96c244cc2b5b71215ce2401c7/labels.npz,scene-0352,1,e6b922c96c244cc2b5b71215ce2401c7,1533202432548729
gts/scene-0352/555c62da1ced43d5a72ea700f8207510/labels.npz,scene-0352,1,555c62da1ced43d5a72ea700f8207510,1533202436448756
gts/scene-0352/2a47662650c34897a06fd3a280134d5e/labels.npz,scene-0352,1,2a47662650c34897a06fd3a280134d5e,1533202430049363
gts/scene-0352/5edd3dfe8cef41b29808f2eca3b23374/labels.npz,scene-0352,1,5edd3dfe8cef41b29808f2eca3b23374,1533202422948804
gts/scene-0352/12d4d9eb2c5f4a99abbb74940f24b758/labels.npz,scene-0352,1,12d4d9eb2c5f4a99abbb74940f24b758,1533202435449577
gts/scene-0352/90e3b5bfb3874447ae13b5639076705d/labels.npz,scene-0352,1,90e3b5bfb3874447ae13b5639076705d,1533202431448338
gts/scene-0352/dc90b3aa6cfb48189ed59dce23263f30/labels.npz,scene-0352,1,dc90b3aa6cfb48189ed59dce23263f30,1533202418548876
gts/scene-0352/831c23752a464f46a5ffeea7a59e5c2d/labels.npz,scene-0352,1,831c23752a464f46a5ffeea7a59e5c2d,1533202434549890
gts/scene-0352/00cf79063db9425da9be48601128a691/labels.npz,scene-0352,1,00cf79063db9425da9be48601128a691,1533202429049065
gts/scene-0352/db4eda3a5f724e54ae1b73f77de6c32a/labels.npz,scene-0352,1,db4eda3a5f724e54ae1b73f77de6c32a,1533202424949400
gts/scene-0352/dcc05f144bf44058b52eb1860e1b6b72/labels.npz,scene-0352,1,dcc05f144bf44058b52eb1860e1b6b72,1533202429549471
gts/scene-0352/3c6ab51fe1254382a89c2511a99efb6d/labels.npz,scene-0352,1,3c6ab51fe1254382a89c2511a99efb6d,1533202419948974
gts/scene-0352/a4f09ae356f24c2d8ad75559669a9839/labels.npz,scene-0352,1,a4f09ae356f24c2d8ad75559669a9839,1533202423448689
gts/scene-0352/bae23109a95c459384427340b3b1d993/labels.npz,scene-0352,1,bae23109a95c459384427340b3b1d993,1533202420399097
gts/scene-0352/48e70dbee96149fbb703e5c071532473/labels.npz,scene-0352,1,48e70dbee96149fbb703e5c071532473,1533202427548877
gts/scene-0352/2e1147a7d3204a07acb0d0201d716436/labels.npz,scene-0352,1,2e1147a7d3204a07acb0d0201d716436,1533202426549126
gts/scene-0352/ef538313bd344a4bbd2c06023496e5e1/labels.npz,scene-0352,1,ef538313bd344a4bbd2c06023496e5e1,1533202419448543
gts/scene-0352/9d220b2064344835928ff4717bee3437/labels.npz,scene-0352,1,9d220b2064344835928ff4717bee3437,1533202433049182
gts/scene-0352/33ee30fd119f41efb730df51eb397085/labels.npz,scene-0352,1,33ee30fd119f41efb730df51eb397085,1533202433549580
gts/scene-0352/d779846b17874ee28f90c27701e5f02e/labels.npz,scene-0352,1,d779846b17874ee28f90c27701e5f02e,1533202418049561
gts/scene-0759/e935d2f7a96b42738852006fdc446ab1/labels.npz,scene-0759,1,e935d2f7a96b42738852006fdc446ab1,1535657159700319
gts/scene-0759/8e7b28285b814dbe994f92c48e4d4880/labels.npz,scene-0759,1,8e7b28285b814dbe994f92c48e4d4880,1535657149797180
gts/scene-0759/4a01201193474a258baae7223ba84230/labels.npz,scene-0759,1,4a01201193474a258baae7223ba84230,1535657161699653
gts/scene-0759/3b822487ce5e4a1a949a414aa7c153e9/labels.npz,scene-0759,1,3b822487ce5e4a1a949a414aa7c153e9,1535657161199226
gts/scene-0759/92587a3a079d4d969d110ec74835215f/labels.npz,scene-0759,1,92587a3a079d4d969d110ec74835215f,1535657163699755
gts/scene-0759/023688b95ff14266b6555ecb07c15377/labels.npz,scene-0759,1,023688b95ff14266b6555ecb07c15377,1535657153649674
gts/scene-0759/0aefa80386304d0990cdf8907dcb2661/labels.npz,scene-0759,1,0aefa80386304d0990cdf8907dcb2661,1535657165797667
gts/scene-0759/9b56c793c50b425dab5f76459614bee7/labels.npz,scene-0759,1,9b56c793c50b425dab5f76459614bee7,1535657160198948
gts/scene-0759/643d2bd3eca5424ba370ad5140db89df/labels.npz,scene-0759,1,643d2bd3eca5424ba370ad5140db89df,1535657157697895
gts/scene-0759/ce3b840619a5467fb5e05dda52ecf9e4/labels.npz,scene-0759,1,ce3b840619a5467fb5e05dda52ecf9e4,1535657167798276
gts/scene-0759/c3af124380dc44988861fc5e941ad940/labels.npz,scene-0759,1,c3af124380dc44988861fc5e941ad940,1535657156648920
gts/scene-0759/18958d253b184a408c71aa2ffdbcd055/labels.npz,scene-0759,1,18958d253b184a408c71aa2ffdbcd055,1535657159148862
gts/scene-0759/7fc0e4689ea74fb9a4548cebf25c7929/labels.npz,scene-0759,1,7fc0e4689ea74fb9a4548cebf25c7929,1535657154648875
gts/scene-0759/2d1e257367014c6ab29d4e4af3e6e3ba/labels.npz,scene-0759,1,2d1e257367014c6ab29d4e4af3e6e3ba,1535657157198661
gts/scene-0759/35abaf9bdaa8494188576e722ee5380d/labels.npz,scene-0759,1,35abaf9bdaa8494188576e722ee5380d,1535657163199854
gts/scene-0759/9c77459ca8af4d25acd51bd11656a0ad/labels.npz,scene-0759,1,9c77459ca8af4d25acd51bd11656a0ad,1535657160700089
gts/scene-0759/848313a412fc456caa9730bfb772dcdc/labels.npz,scene-0759,1,848313a412fc456caa9730bfb772dcdc,1535657164199056
gts/scene-0759/d6750b4b57614092a6187f92226590ae/labels.npz,scene-0759,1,d6750b4b57614092a6187f92226590ae,1535657162200140
gts/scene-0759/0914adc506ea4a2fa5234d717383ef3e/labels.npz,scene-0759,1,0914adc506ea4a2fa5234d717383ef3e,1535657149297312
gts/scene-0759/2bafabb4cb47458ebd79117485b9c589/labels.npz,scene-0759,1,2bafabb4cb47458ebd79117485b9c589,1535657152648797
gts/scene-0759/ce8005f8bd95465a98c5b9e14a91abf4/labels.npz,scene-0759,1,ce8005f8bd95465a98c5b9e14a91abf4,1535657155648631
gts/scene-0759/b5cd0365d2ec438c811f3e53eb7ca505/labels.npz,scene-0759,1,b5cd0365d2ec438c811f3e53eb7ca505,1535657165197721
gts/scene-0759/e650eaf230844694949ea20c64412d80/labels.npz,scene-0759,1,e650eaf230844694949ea20c64412d80,1535657151198463
gts/scene-0759/efd38ccf121e4259bb54979e89f7e029/labels.npz,scene-0759,1,efd38ccf121e4259bb54979e89f7e029,1535657155148729
gts/scene-0759/fd1f9c77e79f4dd4b8cf1e92d8bc92cf/labels.npz,scene-0759,1,fd1f9c77e79f4dd4b8cf1e92d8bc92cf,1535657151648513
gts/scene-0759/d40c8b95531045c7ab91684fd534b698/labels.npz,scene-0759,1,d40c8b95531045c7ab91684fd534b698,1535657166798497
gts/scene-0759/65ce69e9b6224965b068ee0b67c1db92/labels.npz,scene-0759,1,65ce69e9b6224965b068ee0b67c1db92,1535657153149780
gts/scene-0759/929866933c7d45e69b5f71af8f8b499a/labels.npz,scene-0759,1,929866933c7d45e69b5f71af8f8b499a,1535657167298380
gts/scene-0759/d458b8afb776422c8b425d3305536921/labels.npz,scene-0759,1,d458b8afb776422c8b425d3305536921,1535657154149526
gts/scene-0759/0e7ed58b5e264a5db45d77cde44267c6/labels.npz,scene-0759,1,0e7ed58b5e264a5db45d77cde44267c6,1535657158148008
gts/scene-0759/82d81062c34d498c9df555210a448756/labels.npz,scene-0759,1,82d81062c34d498c9df555210a448756,1535657150798616
gts/scene-0759/091836a3453c448089dd7aa04b74ec0e/labels.npz,scene-0759,1,091836a3453c448089dd7aa04b74ec0e,1535657148797996
gts/scene-0759/3010ef0cf98b4d159fbf3e2e3ee1b09c/labels.npz,scene-0759,1,3010ef0cf98b4d159fbf3e2e3ee1b09c,1535657162699971
gts/scene-0759/f18f00b922a34400b907b4efa3687c0e/labels.npz,scene-0759,1,f18f00b922a34400b907b4efa3687c0e,1535657150297624
gts/scene-0759/7e7f6e861e9244adac36c4be6b128a05/labels.npz,scene-0759,1,7e7f6e861e9244adac36c4be6b128a05,1535657156198820
gts/scene-0759/41f733fe0fc04137a1a83716d2d3307e/labels.npz,scene-0759,1,41f733fe0fc04137a1a83716d2d3307e,1535657158648440
gts/scene-0759/24cc3c1bc3ad47daac2d217c1c03719e/labels.npz,scene-0759,1,24cc3c1bc3ad47daac2d217c1c03719e,1535657148298106
gts/scene-0759/32091ffc49934de3a755efdbe048ec17/labels.npz,scene-0759,1,32091ffc49934de3a755efdbe048ec17,1535657152148949
gts/scene-0759/db036ab848fc4f14b7c504379db18099/labels.npz,scene-0759,1,db036ab848fc4f14b7c504379db18099,1535657166298100
gts/scene-0759/cd6689694a9940b5b022fc5e970a5820/labels.npz,scene-0759,1,cd6689694a9940b5b022fc5e970a5820,1535657164648601
gts/scene-0026/45224fd5dde34ac59d8682de6cc59ef2/labels.npz,scene-0026,1,45224fd5dde34ac59d8682de6cc59ef2,1531886091199033
gts/scene-0026/853ebce6d51e459b804d1da200bae728/labels.npz,scene-0026,1,853ebce6d51e459b804d1da200bae728,1531886092199925
gts/scene-0026/ebf1f37446f949a29491fc675218479a/labels.npz,scene-0026,1,ebf1f37446f949a29491fc675218479a,1531886093698966
gts/scene-0026/d18572eed2594936be874ed1509ebd32/labels.npz,scene-0026,1,d18572eed2594936be874ed1509ebd32,1531886107648514
gts/scene-0026/ec3eabaeab1043bfb762c2d31a7f3351/labels.npz,scene-0026,1,ec3eabaeab1043bfb762c2d31a7f3351,1531886099799518
gts/scene-0026/4335dc585b004cea822fa24fb7c9d41e/labels.npz,scene-0026,1,4335dc585b004cea822fa24fb7c9d41e,1531886098698857
gts/scene-0026/dae47bb946e8418eb0fea1267c1ba730/labels.npz,scene-0026,1,dae47bb946e8418eb0fea1267c1ba730,1531886095699075
gts/scene-0026/f6ffa36f3865472e826a67e545d38580/labels.npz,scene-0026,1,f6ffa36f3865472e826a67e545d38580,1531886100299107
gts/scene-0026/7b83f82e4ff1440294cd995820de6134/labels.npz,scene-0026,1,7b83f82e4ff1440294cd995820de6134,1531886099298795
gts/scene-0026/52f07fadf76848d6a4ed57d4f3354e5a/labels.npz,scene-0026,1,52f07fadf76848d6a4ed57d4f3354e5a,1531886091699462
gts/scene-0026/1a5dbed725a640b2b2f961e07f685ffc/labels.npz,scene-0026,1,1a5dbed725a640b2b2f961e07f685ffc,1531886105648471
gts/scene-0026/8a9da278a46c4cb8a34df981a174f95b/labels.npz,scene-0026,1,8a9da278a46c4cb8a34df981a174f95b,1531886092699219
gts/scene-0026/844ace8221a74dd4b6a621ac9aa8e740/labels.npz,scene-0026,1,844ace8221a74dd4b6a621ac9aa8e740,1531886101799299
gts/scene-0026/e2fb18a3d2b443608c26e1132cecf815/labels.npz,scene-0026,1,e2fb18a3d2b443608c26e1132cecf815,1531886097698532
gts/scene-0026/c02c429b35624ec0903c63daf01d2491/labels.npz,scene-0026,1,c02c429b35624ec0903c63daf01d2491,1531886093199086
gts/scene-0026/2ed4898428f6463dbb254de49bbf426d/labels.npz,scene-0026,1,2ed4898428f6463dbb254de49bbf426d,1531886101299966
gts/scene-0026/1ac5ee6af3e847f0bf3b0626ec153179/labels.npz,scene-0026,1,1ac5ee6af3e847f0bf3b0626ec153179,1531886103198856
gts/scene-0026/9cc1da2eefe04c629b44a31a97103552/labels.npz,scene-0026,1,9cc1da2eefe04c629b44a31a97103552,1531886090149531
gts/scene-0026/22eab383ab9c492abeeecc4875dc9364/labels.npz,scene-0026,1,22eab383ab9c492abeeecc4875dc9364,1531886103698702
gts/scene-0026/55a79292e26c471e94d0c6cb9a3c6db6/labels.npz,scene-0026,1,55a79292e26c471e94d0c6cb9a3c6db6,1531886094199396
gts/scene-0026/3d23611072a642bba2fb4dee88421a6b/labels.npz,scene-0026,1,3d23611072a642bba2fb4dee88421a6b,1531886108198133
gts/scene-0026/4f54fd98c3e4467a91767d7bfc9f30d8/labels.npz,scene-0026,1,4f54fd98c3e4467a91767d7bfc9f30d8,1531886089648560
gts/scene-0026/6ff876ce29ae498a8c5c993c282084c1/labels.npz,scene-0026,1,6ff876ce29ae498a8c5c993c282084c1,1531886098198420
gts/scene-0026/90fce8ab654e4583bb004aafed05f767/labels.npz,scene-0026,1,90fce8ab654e4583bb004aafed05f767,1531886096198346
gts/scene-0026/77fb48fed340429595ce38626acda315/labels.npz,scene-0026,1,77fb48fed340429595ce38626acda315,1531886102798496
gts/scene-0026/ee0ba6a0948a4f2fb100d884ea1d15b2/labels.npz,scene-0026,1,ee0ba6a0948a4f2fb100d884ea1d15b2,1531886104148262
gts/scene-0026/0873980b44db4b76b01fc3ca14e96963/labels.npz,scene-0026,1,0873980b44db4b76b01fc3ca14e96963,1531886105148026
gts/scene-0026/08d8f55f3d0f46ff8c7490f8ac23e8ea/labels.npz,scene-0026,1,08d8f55f3d0f46ff8c7490f8ac23e8ea,1531886107148097
gts/scene-0026/67c796e8433a4316af7047ac10c66587/labels.npz,scene-0026,1,67c796e8433a4316af7047ac10c66587,1531886096698223
gts/scene-0026/93ff5779fccd482bb1ef839ed2a30911/labels.npz,scene-0026,1,93ff5779fccd482bb1ef839ed2a30911,1531886104648162
